1.168242517636050443e-01 7.631920507163673095e-01
1.170116390518766286e-01 7.631704496662189419e-01
1.170308957157251140e-01 7.634287839327574821e-01
1.170714723676462565e-01 7.634611069241021841e-01
1.171016484143773961e-01 7.636853981061758612e-01
1.171042187483637975e-01 7.631660779254882954e-01
1.171519424915057617e-01 7.629786133028947370e-01
1.171540142113311200e-01 7.632742685424893647e-01
1.171600758627263927e-01 7.633208806359620402e-01
1.171981004837679835e-01 7.633294006821720323e-01
1.172205872225417222e-01 7.627092963917248003e-01
1.172225831801319978e-01 7.627497714042626997e-01
1.172687576132941667e-01 7.631644873919096739e-01
1.172730036729250497e-01 7.632201603952684099e-01
1.172762073890351170e-01 7.628296838614627706e-01
1.173215803912829314e-01 7.627620409307578342e-01
1.173260798407207567e-01 7.628663435532327952e-01
1.173336560461708394e-01 7.628138205721372023e-01
1.173559090641523722e-01 7.627986687494408002e-01
1.173566981275734611e-01 7.625609383216332970e-01
1.173638981361477679e-01 7.627446264718557023e-01
1.173667897646950148e-01 7.625611795312072783e-01
1.173675708576416288e-01 7.624076284348596522e-01
1.173676449235698249e-01 7.634193597002696396e-01
1.173711709783838847e-01 7.630766765809456897e-01
1.173717575141054598e-01 7.630619346911725609e-01
1.173736248110058417e-01 7.627786128347552319e-01
1.173805393869082891e-01 7.627852505057277632e-01
1.173846490458650138e-01 7.625533000027567843e-01
1.173885249553307808e-01 7.628963529373190555e-01
1.173929635617260575e-01 7.631022658951630566e-01
1.173991803695457331e-01 7.627202400647344893e-01
1.174030747078669279e-01 7.624928408426537851e-01
1.174183121040600353e-01 7.630664644837112931e-01
1.174204791594645608e-01 7.626471274950102908e-01
1.174217261872669976e-01 7.626146099137336432e-01
1.174292646633922355e-01 7.624206445729907466e-01
1.174298642283762989e-01 7.631022808855972839e-01
1.174340162843764829e-01 7.630219415591016352e-01
1.174360503759254715e-01 7.627226027429280242e-01
1.174367416027868871e-01 7.626252932477599611e-01
1.174402998337137072e-01 7.622081069404523790e-01
1.174460888758569049e-01 7.626344648372982427e-01
1.174466234102656687e-01 7.623353617580900243e-01
1.174478204590663349e-01 7.628115386328671033e-01
1.174500425938702353e-01 7.632659326730849569e-01
1.174543833282089972e-01 7.622019089154261628e-01
1.174557400871069773e-01 7.630761750287453626e-01
1.174583133241979965e-01 7.624631109022236286e-01
1.174594131263222152e-01 7.626660247924839098e-01
1.174638897706507118e-01 7.629293964396899330e-01
1.174681226691098451e-01 7.627186817263452712e-01
1.174687750795277014e-01 7.627226791389564164e-01
1.174687898723209278e-01 7.624157418956650778e-01
1.174727014504812761e-01 7.628098347662423118e-01
1.174727242122613341e-01 7.627789707682829379e-01
1.174743398672942890e-01 7.634110838854647474e-01
1.174757572197452776e-01 7.625925199673443400e-01
1.174870336915499747e-01 7.628687962427107561e-01
1.174876714474835659e-01 7.626624180078359627e-01
1.174916582911808838e-01 7.629105938229605588e-01
1.174922184307951034e-01 7.627069903511702886e-01
1.174951350746397949e-01 7.626347878316701578e-01
1.174955076650973096e-01 7.630031321152710433e-01
1.174968307331588635e-01 7.623517359058220588e-01
1.175022357243816068e-01 7.625458221634429101e-01
1.175041098392569511e-01 7.626429769747770093e-01
1.175073672180678847e-01 7.623843054609135139e-01
1.175078250622285103e-01 7.626582641684263031e-01
1.175086030895308442e-01 7.623102379989995514e-01
1.175121238823125802e-01 7.633139495515834927e-01
1.175134305587285932e-01 7.623104170992549555e-01
